date,external,priceofrisk,ratepressure
2004-01-31,0.8129101365987078,1.2439787116386523,0.6642041807598472
2004-02-29,0.7946787497987904,1.0251653603509268,0.23369779520017067
2004-03-31,1.3851362834198708,0.9261576120712047,1.3037034009794675
2004-04-30,1.7022676883426315,0.5242226980806852,1.041083080569602
2004-05-31,2.067762972246477,0.39681742972302203,-0.47336082338507424
2004-06-30,1.1390509138900549,0.11679851117181131,1.1979863142160148
2004-07-31,1.3172732922725858,0.1263451424228038,0.27936261441557786
2004-08-31,1.37829919742184,0.16107383979465978,0.5620460771116624
2004-09-30,1.627205495051216,-0.043225062126401925,1.659952769755765
2004-10-31,2.074229967324567,-0.06534956858031599,3.177925860881034
2004-11-30,2.141608006802936,-0.2537865859339038,0.40382538655307954
2004-12-31,1.7034862802992579,0.2715488695116846,0.7885513296907245
2005-01-31,1.8065607248485185,-0.2958988906954026,1.1408002241097046
2005-02-28,2.0142532719971205,0.08890011843205536,2.219526432620076
2005-03-31,2.5043900730160567,2.7126832625230155,2.80512430147746
2005-04-30,2.687834940785683,3.416083123673073,-0.02027333228734246
2005-05-31,2.0428388407919633,3.260454153505028,1.1370925088325856
2005-06-30,3.0827886369939024,2.7361870521326024,-0.17678424316060926
2005-07-31,2.4987043715975847,2.1255586330908525,0.5515624910453919
2005-08-31,2.81486549174287,1.7654673344717753,0.7889390290902385
2005-09-30,2.7503347150996014,1.5549058106642755,1.6057800510139297
2005-10-31,1.9852647323371124,1.3664687933106878,-1.0951417675716109
2005-11-30,1.9276179969027591,1.513861859975937,1.8620985269524741
2005-12-31,2.310029953271483,1.7244233837834382,-0.2758696864155291
2006-01-31,2.546461754342665,1.555974164737438,1.7085304256629303
2006-02-28,2.4764347523715515,1.5780986711913503,0.8239596061916831
2006-03-31,1.13308741355932,1.6580498644216983,0.798980308213561
2006-04-30,0.7723868964178089,1.4517617569068508,0.3438727738467769
2006-05-31,0.31878761967120645,1.4307056045261008,0.790170537965231
2006-06-30,-0.022414006211683712,1.4096494521453498,0.12852599032268386
2006-07-31,0.00045524462622276163,1.2158706644259476,1.966888867198803
2006-08-31,-0.5069942046704279,1.1990879283378502,-0.2587346867583166
2006-09-30,-0.8817417388929156,1.1359194711955996,-0.270475547898449
2006-10-31,-0.9517911552613387,1.3254248426223492,0.7108410859042787
2006-11-30,-1.1175115812045002,1.2201440807185995,0.8500853158430826
2006-12-31,-1.1854057659401585,1.2822441837876875,1.3420529392856348
2007-01-31,-1.7547179124603165,1.2601196773337735,1.0520259068052167
2007-02-28,-1.5926659151836868,1.1990879283378502,2.075183599020878
2007-03-31,-1.312654668173021,1.3043686902415996,1.177438080898496
2007-04-30,-1.3888333901321117,1.2401318790261864,1.249665974686125
2007-05-31,-1.0903117454953528,1.2622563854801006,1.1458100685880284
2007-06-30,-1.1492183423993185,1.3232881344760241,0.8864112872320552
2007-07-31,-1.0288612101414856,1.2201440807185995,1.0333244669111596
2007-08-31,-1.033262218855341,1.241200233099351,0.6680397918513683
2007-09-30,-0.5169158253758765,1.2201440807185995,0.5332541102388448
2007-10-31,-0.06761109842979374,1.1359194711955996,3.1128853348646954
2007-11-30,0.8126306129395565,1.0095825569111,1.4221132708273214
2007-12-31,1.137332750111782,1.1127266106685245,0.4787132030830278
2008-01-31,1.693559104570621,0.9674702521495993,1.4608030011136455
2008-02-29,1.2518315475990498,0.7779648807228488,-0.920371651356184
2008-03-31,1.0637549886151239,0.6937402711998485,0.1354598518622016
2008-04-30,1.2876607764946817,0.7979526790304357,-0.11231543167485586
2008-05-31,1.732850115214363,0.7990210331035983,-0.602597176802561
2008-06-30,1.9693754184886034,0.7569087283420992,-1.2343758080362035
2008-07-31,1.4991580678037144,0.7147964235805999,-1.9549943068386888
2008-08-31,0.9089949487237502,0.7147964235805999,-0.7940242348233477
2008-09-30,0.1149168700962229,0.6295034599844356,-0.5486428742405848
2008-10-31,-1.0641019721352416,0.8200771854843497,-0.1265627547532295
2008-11-30,-2.0651454151060786,0.8285554626621776,-0.27477884417686493
2008-12-31,-2.5583102178311745,0.8223191564907609,-1.5019694051220225
2009-01-31,-2.457490584999909,0.7675763450962971,-0.020043750246844516
2009-02-28,-2.444208192669975,0.5780709736695467,-0.9293341082645377
2009-03-31,-2.50162810613511,0.551820553475521,-1.1505969460056817
2009-04-30,-2.3424073915419905,0.5466262856622462,-1.192371199221278
2009-05-31,-2.2210798011895556,0.5488156252386144,-1.674373758453251
2009-06-30,-2.11908797525866,0.35302131621040417,-1.5724435462736972
2009-07-31,-2.156289841059485,0.47935823049490284,-1.9914463720426892
2009-08-31,-1.7449331536411987,0.43202534220510713,-1.7724845006983796
2009-09-30,-1.5149194558382137,0.34260646486883145,-1.7612039557005192
2009-10-31,-0.3857408856976951,0.2627605344985694,-1.6127437406088987
2009-11-30,0.8386966842578556,0.7743199070966382,-2.033440669948867
2009-12-31,1.8008030838356455,0.694447661011355,-2.4264579373884594
2010-01-31,1.6198157003006441,0.42919595723943466,-1.4574981072055162
2010-02-28,1.6014433025284556,0.08081431373269665,-0.9315944362987916
2010-03-31,1.8782208333590757,-0.42187596926203713,-1.0892488622536018
2010-04-30,1.484987120170881,-0.5058214976573909,-0.9240865583272755
2010-05-31,0.3749088686259078,-0.4560201886635778,-0.6261624548505651
2010-06-30,-0.1493655035584675,-0.6422678664407959,-0.7733208113035326
2010-07-31,0.04012190653330634,-0.7264924759637956,-1.329361904103438
2010-08-31,-0.2052196564193765,-0.8665019352394019,-1.1540724593840261
2010-09-30,0.008900022144947756,-0.908614240000901,-0.9306419111756319
2010-10-31,-0.1858616918609418,-0.8665019352394019,-0.43073376820206666
2010-11-30,-0.1963725224003716,-0.950726544762402,-0.5620363581768619
2010-12-31,0.12209794949751711,-0.950726544762402,-1.5527911196408946
2011-01-31,0.2015742560741796,-1.0560073066661522,-0.7230311678788462
2011-02-28,0.41821580458605734,-1.0560073066661522,-1.3362702494296308
2011-03-31,0.327112201767341,-1.0560073066661522,-1.8416342191867594
2011-04-30,0.4094578729399798,-1.0349511542854024,-1.5883197574425272
2011-05-31,0.6540702841738684,-1.0349511542854024,-0.8708696444107846
2011-06-30,0.7121512320945472,-1.0770634590469015,-1.2204824701884243
2011-07-31,0.8012423048687847,-1.1106974866305728,-1.7779018269112614
2011-08-31,0.42733780423190554,-1.2465810321660646,-2.5118071133518427
2011-09-30,0.37186969916582496,-1.1413002702623152,-1.3006945741456712
2011-10-31,0.15294449043137653,-1.1191757638084026,-1.3173538660828115
2011-11-30,0.09859001746573237,-1.140231916189152,-1.1917306242739827
2011-12-31,-0.1465054755798514,-1.0560073066661522,-1.4795836508989824
2012-01-31,-0.20333323466744851,-1.1191757638084026,-1.470470691425223
2012-02-29,-0.03213728489711107,-1.3929057447581532,-1.3348696116136483
2012-03-31,0.1310354535679952,-1.7831422666211454,-1.0198108466867333
2012-04-30,-0.22772344611944761,-1.8747504835337907,-1.4982748566121415
2012-05-31,-0.39418558492265404,-1.7273574168685397,0.11597324266795872
2012-06-30,-0.7298727550085965,-1.81158202639154,-0.8637879036302903
2012-07-31,-0.6442569712470023,-1.81158202639154,-0.46592409558486647
2012-08-31,-0.1343777781090788,-1.6852451121070406,-0.8135610274836169
2012-09-30,-0.14618100574884593,-1.8536943311530412,-1.2015988476274062
2012-10-31,-0.22141622350111967,-1.8536943311530412,-0.4923036843698806
2012-11-30,-0.3110798375479466,-1.9515914856671457,-1.1845039620834543
2012-12-31,-0.27952772079332633,-1.888423028524895,-1.189014724971387
2013-01-31,-0.27346737341167054,-1.8463107237633958,-1.571421558012852
2013-02-28,-0.46162937434106366,-1.790525874010791,-0.011465601468158892
2013-03-31,-0.8062418337120707,-1.8326381787722896,-0.41187857722476345
2013-04-30,-0.8502809855628237,-1.8463107237633958,-0.7691258846560084
2013-05-31,-0.5733400298694424,-1.7273574168685397,-1.4854500032055107
2013-06-30,-0.0748732833084107,-1.9379189406760413,-1.019124903501946
2013-07-31,-0.09123943600451917,-1.8536943311530412,-0.37755065247332326
2013-08-31,-0.24087754840082126,-1.769469721630041,0.12704991107356967
2013-09-30,-0.26462762914373167,-1.9800312454375406,-0.89793891746721
2013-10-31,-0.16993237972461056,-1.8326381787722896,-1.0506094435015876
2013-11-30,-0.07458769725909592,-1.769469721630041,-1.0167960616391944
2013-12-31,-0.009083742826164504,-1.8326381787722896,-1.2035916147703323
2014-01-31,-0.11336906996675311,-1.7484135692492893,-0.4984757610593162
2014-02-28,-0.10716288092577247,-1.6852451121070406,-1.6805496575973176
2014-03-31,0.08022570303649995,-1.7484135692492893,-0.8678721858899899
2014-04-30,0.2362204689971003,-1.7494819233224541,-1.010793237861706
2014-05-31,0.2931370359153713,-1.7063012644877906,-0.9727989318475242
2014-06-30,0.22497022838187397,-1.2276624591788647,-1.4027836949947887
2014-07-31,0.023061048551478697,-1.6220766549647903,-1.5784478318999615
2014-08-31,-0.030482577190848237,-1.6852451121070406,0.4349979387923214
2014-09-30,-0.021398801971118986,-1.6852451121070406,-0.2578373321079813
2014-10-31,-0.391800183257807,-1.5378520454417903,-0.9509112458843783
2014-11-30,-0.7309759830806559,-1.6010205025840405,-1.3422473556457457
2014-12-31,-1.3350005766819677,-1.5799643502032907,-0.2824264996836045
2015-01-31,-1.5812808039858843,-1.5589081978225394,-0.06618235302593545
2015-02-28,-1.3235798878466276,-1.5378520454417903,-0.9537760905558201
2015-03-31,-1.4187266354150543,-1.5589081978225394,-0.6440256529643256
2015-04-30,-1.4082603085538257,-1.4546957899919521,-0.4361001626012077
2015-05-31,-1.2810572307579329,-1.5799643502032907,-0.5042223179698797
2015-06-30,-1.3910722373337396,-1.6852451121070406,-0.35459584952656864
2015-07-31,-1.520937106902831,-1.5378520454417903,0.5181489591975315
2015-08-31,-1.9401108904618953,-1.474683588299539,0.3771391963811417
2015-09-30,-2.038342321638801,-1.5389203995149523,1.102107520752859
2015-10-31,-1.8052135587256148,-1.3283588757074527,-0.27029037534954425
2015-11-30,-1.775221448177284,-1.5599765518957036,0.9219047105986581
2015-12-31,-1.5269323607780088,-1.539988753588117,0.6163792905436538
2016-01-31,-1.6809112652679832,-1.644201161418704,0.26615759314429227
2016-02-29,-1.9414717915291877,-1.4589692062846042,0.963896127768743
2016-03-31,-1.611765085818877,-1.496808094753453,1.3052275426401267
2016-04-30,-1.529857156641953,-1.4757519423727037,0.43493367573454694
2016-05-31,-1.5542112138715756,-1.4978764488266163,0.16634756803737294
2016-06-30,-1.4017827292132279,-1.5599765518957036,-0.43203485422140386
2016-07-31,-1.3126042159245856,-1.5389203995149523,-0.04976557355571426
2016-08-31,-0.8933115200220547,-1.5599765518957036,-3.2251441888176666
2016-09-30,-0.8355010992725056,-1.5178642471342032,0.22289312786825421
2016-10-31,-0.768425580482031,-1.6231450090379522,-0.6120600418165801
2016-11-30,-0.49871040033296987,-1.6020888566572031,0.032219547941762766
2016-12-31,0.4588117996497114,-1.5599765518957036,-0.16264062244616062
2017-01-31,1.3681630770467776,-1.5810327042764536,-0.08138633420800535
2017-02-28,1.2410170175883228,-1.5599765518957036,-0.2668247921700608
2017-03-31,0.37537378061737275,-1.5389203995149523,0.9200790150399454
2017-04-30,0.18837905539730648,-1.6020888566572031,0.6356416617529084
2017-05-31,-0.20838192766310018,-1.5389203995149523,1.0539205808100478
2017-06-30,-0.4211810144111744,-1.6652573137994535,-0.1562851767297323
2017-07-31,-0.14649223758329855,-1.5000131569729427,0.8942494512374385
2017-08-31,0.0316626402187627,-1.5010815110461055,-0.5313350764575745
2017-09-30,0.3090336326686585,-1.5431938158076042,-0.8279622995479188
2017-10-31,0.20977063240478225,-1.4800253586653558,-0.8547831795150511
2017-11-30,0.3502620243423116,0.07323464305247435,0.8451776222836138
2017-12-31,-0.10944597691884868,0.3097475936983989,-0.48433573730783097
2018-01-31,0.13068831121277794,0.5624214222673996,0.051533730648887
2018-02-28,0.009638714430850348,0.5203091175058985,1.1608745466848966
2018-03-31,0.3027848031441576,0.8180244564247535,0.6427344608836449
2018-04-30,0.49365247304862303,-0.33671519166644026,0.49243191496265243
2018-05-31,0.8462940124261888,-0.10937093177084081,-0.1575711207990509
2018-06-30,1.0881794872560069,-0.08831477939009144,1.8230700282272336
2018-07-31,0.8925080433309762,0.37492057298641035,0.6686622153119214
2018-08-31,0.6286457575386093,0.5644259444131605,1.144469789847049
2018-09-30,0.5213302459145053,1.3224474301201616,0.8937119020759552
2018-10-31,0.5587449159684923,2.059412763446413,0.4428892523381788
2018-11-30,-0.14957498426137134,2.5437042682036637,1.8204878451981212
2018-12-31,-0.47093793837117803,3.3185084899987647,1.7567171296514157
2019-01-31,-0.5125051986231985,3.93010466124621,2.238633891822278
2019-02-28,-0.23854868686729128,4.334444972773113,2.449684791417518
2019-03-31,-0.24084550430460913,3.4711427251623617,1.720149011853701
2019-04-30,-0.22621537916362838,3.315202825911806,1.5428439475006634
2019-05-31,-0.47774241343536417,3.5678766544808083,3.36154762032379
2019-06-30,-0.6714535471594136,3.7363258735268086,1.9151745308952357
2019-07-31,-0.6335853499395507,3.6774308326772105,1.4317604451913069
2019-08-31,-0.7614493887578448,4.052168159238057,2.308589228970646
2019-09-30,-0.8351202583730039,5.950251573468173,4.2237889404434465
2019-10-31,-0.9754559274090737,5.134459516906935,2.45740595195318
2019-11-30,-0.5049589830602315,8.517547518507124,5.145076345185185
